Quote Date,Solicitation #,Quote #,UPC Code,NSN,MFR NAME,MFR Address,City,State / Province,Country,Zip Code,"Product Type D - Domestic End Products | Q - Qualifying Country End Products | NQ - Non-Qualifying Country End Products | O - Other Foreign End Products | N - Free Trade Agreement Country End Products | C - Canadian End Products | DE - Designated Country End Product | ND - Non-Designated Country End Products",MFR Part Number,MFR Cage Code,SKU,Product Title,Product Description,*Quantity,Unit of Measure,WeightUnit,Vendor Wholesale Unit Price,Vendor Wholesale Total Price,Vendor Wholesale FAT UNIT PRICE,Total FAT COGS,Sub - Total FAT Contract Price,Total Quoted Unit Price,Sub - Total Contract Price,Grand Total Contract Price,Contract Profit
11/8/23 0:00,SPE7M924T0351,SR - SPEC-TECH Q# 1052937,N/A,6105-01-189-3576,GLEASON REEL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,17050,82457,6105011893576,MOTOR,MOTOR,1,EACH,10 POUNDS,"1,054.00","1,054.00",0,0,0,"1,267.65","1,267.65","1,267.65",213.65
11/8/23 0:00,SPE4A624T7424,SR - GO BEARING,N/A,3110-00-902-3745,KOYO BEARINGS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6935157,5XMS1,3110009023745,BEARING,BEARING,484,EACH,1-2 POUNDS,1.45,701.8,0,0,0,2.07,"1,001.88","1,001.88",300.08
11/8/23 0:00,SPE7M024T1149,SR - SPEC-TECH Q# 1052941,N/A,5935-01-261-3968,HUBBELL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,HBL2536,74545,5935012613968,CONNECTOR,CONNECTOR,1,EACH,1-2 POUNDS,36.95,36.95,0,0,0,111.13,111.13,111.13,74.18
11/9/23 0:00,SPE8E924Q0061,SR - ZORO Q# 419980,N/A,3920-01-376-2204,RUBBERMAID,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,FG450088BLA,13147,3920013762204,TRUCK HAND,TRUCK HAND,90,EACH,20-30 POUNDS,167.99,"15,119.10",0,0,0,175,"15,750.00","15,750.00",630.9
10/12/23 0:00,SPE7M824T0444,RH - 5930012289788 - KellieGoldman@SealDynamics.com - Q#E000399030,N/A,5930-01-228-9788,DUCOMMUN LABARGE TECHNOLOGIES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,10800RA14-319,8719,5930012289788,SWITCH;PUSH,SWITCH;PUSH,6,EACH,0.1 lbs,"4,307.03","25,842.18",0,0,0,"4,716.20","28,297.20","28,297.20","2,455.02"
11/10/23 0:00,SPE8E724T0560,SR - SPEC-TECH Q# 1053040,N/A,6210-01-643-6341,ABB,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,CL-100G,96272,6210016436341,LIGHT,LIGHT,10,EACH,1-2 POUNDS,8.95,89.5,0,0,0,16.58,165.8,165.8,76.3
11/10/23 0:00,SPE7M524T1864,SR - SPEC-TECH Q# 1053042,N/A,5920-01-643-5723,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,0235.500MXP,75915,5920016435723,FUSE,FUSE,2,EACH,0.5-1 POUND,3.5,7,0,0,0,28.52,57.04,57.04,50.04
11/10/23 0:00,SPE7M024T1046,SR - SPEC-TECH Q# 1054043,N/A,5920-01-274-6441,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,270177,75915,5920012746441,FUSE,FUSE,100,EACH,1-2 POUNDS,0.85,85,0,0,0,2.47,247,247,162
11/9/23 0:00,SPE4A624T7282,RH - 5995016972711 -  rbajaria@finelinecircuits.com,N/A,5995-01-697-2711,FINELINE CIRCUITS INC	,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,RMP1038A,1BXP1	,5995016972711,CABLE ASSEMBLY;PRINTED;FLEXIBLE,CABLE ASSEMBLY;PRINTED;FLEXIBLE,199,EACH,2 lbs,87.7,"17,452.30",0,0,0,120.15,"23,909.85","23,909.85","6,457.55"
11/13/23 0:00,SPE7M224T0962,SR - SWAGELOK Q# 20112530,N/A,4730-00-957-3073	,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-400-4,3T9T9,4730009573073	,CROSS TUBE,CROSS TUBE,191,EACH,1-2 POUNDS,50.62,"9,668.42",0,0,0,52.53,"10,033.23","10,033.23",364.81
11/13/23 0:00,SPE7M224T0933,SR - SWAGELOK Q# 20112533,N/A,4730-01-232-2419,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-4-TA-7-8,3T9T9,4730012322419,ADAPTER,ADAPTER,160,EACH,2 POUNDS,18.07,"2,891.20",0,0,0,19.02,"3,043.20","3,043.20",152
11/13/23 0:00,SPE7M224T0964,SR - SWAGELOK Q# 20112535,N/A,4730-00-793-2765,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-400-R-6,3T9T9,4730007932765,REDUCER TUBE,REDUCER TUBE,267,EACH,1-2 POUNDS,11.5,"3,070.50",0,0,0,12.26,"3,273.42","3,273.42",202.92
11/13/23 0:00,SPE7M224T0740,SR - SWAGELOK Q# 20112537,N/A,4730-00-972-7734,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-810-1-12,3T9T9,4730009727734,ADAPTER,ADAPTER,89,EACH,1-2 POUNDS,27.22,"2,422.58",0,0,0,29.33,"2,610.37","2,610.37",187.79
11/13/23 0:00,SPE7M224T0839,SR - SWAGELOK Q# 20112538,N/A,4730-01-163-3215,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-8-HC-1-8,3T9T9,4730011633215,ADAPTER,ADAPTER,73,EACH,1-2 POUNDS,22.18,"1,619.14",0,0,0,24.28,"1,772.44","1,772.44",153.3
11/13/23 0:00,SPE7M224T0892,SR - SWAGELOK Q# 20112539,N/A,4730-01-251-4349,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-600-R-4,3T9T9,4730012514349,REDUCER,REDCUER,96,EACH,1-2 POUNDS,15.72,"1,509.12",0,0,0,17.3,"1,660.80","1,660.80",151.68
11/13/23 0:00,SPE7M122U1172,SR - AMAFHA ENTERPRISE,N/A,3455-00-307-9541,QUINCO TOOL PRODUCTS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AA51155-2D7B,56370,3455003079541,FILE,FILE,87,EACH,2 POUNDS,21,"1,827.00",0,0,0,24,"2,088.00","2,088.00",261
11/13/23 0:00,SPE8E524T0729,SR - MSC DIRECT Q# 27762473,N/A,3455-01-256-3403,KENNAMETAL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,CNMP432 K313,7W680,3455012563403,INSERT CUTTING,INSERT CUTTING,10,EACH,3-5 POUNDS,16.71,167.1,0,0,0,38.44,384.4,384.4,217.3
11/14/23 0:00,SPE7M824T0713,SR - BUTLER & LAND TECH Q# 154436-0,N/A,5930-00-957-9686,DWYER,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,1626-5,85274,5930009579686,SWITCH,SWITCH,13,EACH,4-5 POUNDS,405,"5,265.00",0,0,0,428.37,"5,568.81","5,568.81",303.81
11/14/23 0:00,SPE7MC24T1526,RH - 4820011243687 - nesc-llc@cox.net ,N/A,4820-01-124-3687,CRISSAIR,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2C8410-4J,99240,4820011243687	,VALVE;CHECK,VALVE;CHECK,23,EACH,0.3 lbs  	,"2,474.00","56,902.00",0,0,0,"2,908.93","66,905.39","66,905.39","10,003.39"
11/14/23 0:00,SPE4A624T7743	,SR - BISCO INDUSTRIES,N/A,5325-01-437-0597	,SOUTHCO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,82-19-480-16,94222,5325014370597	,STUD,STUD,87,EACH,1-2 POUNDS,9.5,826.5,0,0,0,11.23,977.01,977.01,150.51
11/14/23 0:00,SPE7M224T1025,SR - SWAGELOK Q# 20112644,N/A,4730-01-438-5302,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-6-TA-4ST,3T9T9,4730014385302,ADAPTER,ADAPTER,67,EACH,1-2 POUNDS,12.3,824.1,0,0,0,14.54,974.18,974.18,150.08
11/14/23 0:00,SPE7M224T0976,SR - SWAGELOK Q# 20112645,N/A,4730-01-093-3929,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-4-SE,3T9T9,4730010933929,ELBOW,ELBOW,231,EACH,1-2 POUNDS,24.64,"5,691.84",0,0,0,25.82,"5,964.42","5,964.42",272.58
11/14/23 0:00,SPE7M224T1047,SR - SWAGELOK Q# 20112647,N/A,4730-00-793-2734,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-810-6-4,3T9T9,4730007932734,REDUCER TUBE,REDUCER TUBE,258,EACH,1-2 POUNDS,30.05,"7,752.90",0,0,0,31.48,"8,121.84","8,121.84",368.94
11/14/23 0:00,SPE4A523T657A,SR - AMAFHA ENTERPRISE,N/A,6685-01-497-5072   ,DWYER,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,3203MR-LT-TAMP,85274,6685014975072,GAGE,GAGE,144,EACH,10 POUNDS,793.2,"114,220.80",0,0,0,854.83,"123,095.52","123,095.52","8,874.72"
11/14/23 0:00,SPE7M224T0999,SR - SWAGELOK Q# 20112660,N/A,4730-00-794-2280,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-810-9,3T9T9,4730007942280,ELBOW,ELBOW,479,EACH,1-2 POUNDS,39.8,"19,064.20",0,0,0,42.1,"20,165.90","20,165.90","1,101.70"
11/14/23 0:00,SPE7M224T0997,SR - SWAGELOK Q# 20112666,N/A,5330-01-478-4980,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-4-RS-2V,3T9T9,5330014784980,PACKING,PACKING,67,EACH,4-5 POUNDS,10.49,702.83,0,0,0,12.59,843.53,843.53,140.7
11/15/23 0:00,SPE4A624T8343,SR - GO BEARING SOLUTIONS,N/A,3110-01-347-7000,FAG,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,33205,43991,3110013477000,BEARING,BEARING,6,EACH,1-2 POUNDS,19.79,118.74,0,0,0,39.93,239.58,239.58,120.84
11/15/23 0:00,SPE7L724T0829,SR - GT ENGINE PARTS INC.,N/A,2910-01-470-4183,JOHN DEERE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,RE68345,66836,2910014704183,FUEL PUMP,FUEL PUMP,51,EACH,1.08 POUNDS,87.08,"4,441.08",0,0,0,93.85,"4,786.35","4,786.35",345.27
11/15/23 0:00,SPE7M224T0822,SR - NEWARK Q# 42076973,N/A,5905-01-576-2338,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,V150LA10AP,75915,5905015762338,FUSE,FUSE,878,EACH,1-2 POUNDS,0.26,228.28,0,0,0,0.44,386.32,386.32,158.04
11/16/23 0:00,SPE7M224T0783,SR - TEQUIPMENT Q# 2473595,N/A,6625-01-543-0764,FLUKE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6249-36-0,47U44,6625015430764,LEAD TEST,LEAD TEST,167,EACH,1-2 POUNDS,10.38,"1,733.46",0,0,0,11.29,"1,885.43","1,885.43",151.97
11/16/23 0:00,SPE7M924T0488,SR - TEQUIPMENT Q# 2473598,N/A,6625-01-667-4023	,FLUKE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,ACDC-54NAV,4U744,6625016674023	,METER CLAMP,METER CLAMP,67,EACH,2.30 POUNDS,426.96,"28,606.32",0,0,0,460.13,"30,828.71","30,828.71","2,222.39"
11/16/23 0:00,SPE4A724T2687,SR - SPEC-TECH Q# 1053219,N/A,5940-01-621-0871	,WAGO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2002-1403,65996,5940016210871	,TERMINAL,TERMINAL,306,EACH,1-2 POUNDS,3.35,"1,025.10",0,0,0,3.85,"1,178.10","1,178.10",153
11/16/23 0:00,SPE7M524T2473,RH - 5998016534884 - dawnd@spectechind.com - Q#1053184,N/A,5998-01-653-4884,EATON CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,WCBS1F,68592	,5998016534884,PRINTED CIRCUIT BOARD,PRINTED CIRCUIT BOARD,17,EACH,1 lbs,"1,010.00","17,170.00",0,0,0,"1,161.50","19,745.50","19,745.50","2,575.50"
11/16/23 0:00,SPE7M324T1095,SR - AMAFHA ENTERPRISE,N/A,4730-00-460-2049  ,AIRWAY MANUFACTURING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SAE J514 8-6 070120C,22031,4730004602049,ADAPTER,ADAPTER,650,EACH,5 POUNDS,1.98,"1,287.00",0,0,0,2.23,"1,449.50","1,449.50",162.5
11/16/23 0:00,SPE8E724T0599,SR - SPEC-TECH Q# 1053254,N/A,6220-01-419-4954	,IDEC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AP8M211-G,60886,6220014194954	,LIGHT,LIGHT,15,EACH,1-2 POUNDS,6.21,93.15,0,0,0,16.26,243.9,243.9,150.75
11/16/23 0:00,SPE7M124T1800,RH - 4730001905571 - info@amafhaenterprise.com,N/A,4730-00-190-5571,ESSEX INDUSTRIES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,MS35758-11,83533,4730001905571,CUP;GREASE,CUP;GREASE,404,EACH,1 lbs  	,123,"49,692.00",0,0,0,134.75,"54,439.00","54,439.00","4,747.00"
11/17/23 0:00,SPE7M224T1126,SR - SWAGELOK Q# 20112842,N/A,4730-00-725-3596,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-810-7-4,3T9T9,4730007253596,ADAPTER,ADAPTER,99,EACH,1-2 POUNDS,21.17,"2,095.83",0,0,0,22.81,"2,258.19","2,258.19",162.36
11/17/23 0:00,SPE7M224T1119,SR - SWAGELOK Q# 20112844,N/A,4730-01-473-3730,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-12-NH,3T9T9,4730014733730,NIPPLE,NIPPLE,42,EACH,1-2 POUNDS,25.78,"1,082.76",0,0,0,29.59,"1,242.78","1,242.78",160.02
11/17/23 0:00,SPE7M524T2747,SR - SPEC-TECH Q# 1053274,N/A,5920-01-440-7829,MERSEN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,ATMR10,71424,5920014407829,FUSE,FUSE,236,EACH,1-2 POUNDS,9.25,"2,183.00",0,0,0,9.97,"2,352.92","2,352.92",169.92
11/17/23 0:00,SPE4A624T8186 ,RH - 5995012564563 - sales@pasternack.com - Q#947835 ,N/A,5995-01-256-4563,INFINITE ELECTRONICS INTERNATIONAL;INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,PE3067-12	,53919	,5995012564563,CABLE ASSEMBLY;RADIO FREQUENCY,CABLE ASSEMBLY;RADIO FREQUENCY,251,EACH,0.1 lbs,34.43,"8,641.93",0,0,0,37.25,"9,349.75","9,349.75",707.82
11/17/23 0:00,SPE7MC24T1934,RH - 4820010521941 - nesc-llc@cox.net,N/A,4820-01-052-1941,CRISSAIR,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,3R2054,99240,4820010521941,VALVE;RELIEF,VALVE;RELIEF,33,EACH,0.1 lbs ,"1,802.00","59,466.00",0,0,0,"1,928.14","63,628.62","63,628.62","4,162.62"
11/17/23 0:00,SPE4A724T2702,RH - 5342010505841 - orders@brownhelicopter.com - Q#2679541,N/A,5342-01-050-5841,LOCKHEED MARTIN CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,16P425-19,81755	,5342010505841,CAP;FILLER OPENING,CAP;FILLER OPENING,518,EACH ,0.1 lbs ,67.9,"35,172.20",0,0,0,75.03,"38,865.54","38,865.54","3,693.34"
11/17/23 0:00,SPE7MC24T2161,SR - SWAGELOK Q# 2011899,N/A,4820-01-013-0242	,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-42GS4,3T9T9,4820010130242	,VALVE,VALVE,185,EACH,1-2 POUNDS,76.91,"14,228.35",0,0,0,82.89,"15,334.65","15,334.65","1,106.30"
11/17/23 0:00,SPE7MC24T2179,SR - SWAGELOK Q# 20112901,N/A,4820-01-025-0978	,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-44XS6,3T9T9,4820010250978	,VALVE,VALVE,15,EACH,1-2 POUNDS,240.77,"3,611.55",0,0,0,254.66,"3,819.90","3,819.90",208.35
11/17/23 0:00,SPE7M524T3195,SR - SPEC-TECH Q# 1053296,N/A,5920-01-415-9810,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,KLDR-10,75915,5920014159810,FUSE,FUSE,1;901.00,EACH,1-2 POUNDS,2.56,"4,866.56",0,0,0,2.76,"5,246.76","5,246.76",380.2
11/17/23 0:00,SPE7M524T3273,SR - SPEC-TECH Q# 1053298,N/A,5920-01-528-2509,MERSEN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,A15QS8-2,71424,5920015282509,FUSE,FUSE,258,EACH,1-2 POUNDS,10.8,"2,786.40",0,0,0,11.64,"3,003.12","3,003.12",216.72
11/17/23 0:00,SPE7MC24T2211,SR - SWAGELOK Q# 20112909,N/A,4820-01-150-1983,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-4P-AM,3T9T9,4820011501983,VALVE,VALVE,307,EACH,1-2 POUNDS,22.6,"6,938.20",0,0,0,24.36,"7,478.52","7,478.52",540.32
11/17/23 0:00,SPE7MC24T2392,SR - SWAGELOK Q# 20112911,N/A,4820-01-467-3529	,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,M-4PST4,3T9T9,4820014673529,VALVE,VALVE,23,EACH,1-2 POUNDS,89.56,"2,059.88",0,0,0,96.52,"2,219.96","2,219.96",160.08
11/17/23 0:00,SPE7M324T1328,SR - SWAGELOK Q# 20112910,N/A,4730-01-167-2787,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-12-HRCG-8,3T9T9,4730011672787,REDUCER,REDUCER,215,EACH,1-2 POUNDS,37.87,"8,142.05",0,0,0,40.81,"8,774.15","8,774.15",632.1
11/17/23 0:00,SPE7M324T1513,SR - SWAGELOK Q# 20112912,N/A,4730-01-486-2452,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SS-4-VCO-TP-4VCO-4ST,3T9T9,4730014862452,TEE TUBE,TEE TUBE,15,EACH,1-2 POUNDS,255.96,"3,839.40",0,0,0,275.85,"4,137.75","4,137.75",298.35
11/20/23 0:00,SPE7M224T1231,SR - SWAGELOK Q# 20112913,N/A,4730-00-793-2805,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,B-600-2-4,3T9T9,4730007932805,ELBOW,ELBOW,99,EACH,1-2 POUNDS,10.79,"1,068.21",0,0,0,12.31,"1,218.69","1,218.69",150.48
11/20/23 0:00,SPE7MC24T2377,SR - SWAGELOK Q# 20112923,N/A,4820-01-384-9005	,SWAGELOK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,B-4CP2-DG-EP-10,3T9T9,4820013849005	,VALVE,VALVE,125,EACH,1-2 POUNDS,37.8,"4,725.00",0,0,0,39.98,"4,997.50","4,997.50",272.5
11/20/23 0:00,SPE4A624T9600,SR - GO BEARING SOLUTIONS,N/A,3110-01-162-0587,SKF,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,NJ2207ECP,52676,3110011620587,BEARING,BEARING,49,EACH,1-2 POUNDS,40.36,"1,977.64",0,0,0,46.72,"2,289.28","2,289.28",311.64
11/20/23 0:00,SPE4A624T9149,SR - BAKER BEARING CO Q# 003936138,N/A,3110-00-516-5290,FAFNIR BEARING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,9108K,17402,3110005165290,BEARING,BEARING,93,EACH,1-2 POUNDS,5.46,507.78,0,0,0,10.38,965.34,965.34,457.56
11/21/23 0:00,SPE4A624T9795,SR - MSC DIRECT Q# 27784733,N/A,5970-01-018-4304,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,7010398122,76381,5970010184304,TAPE,TAPE,78,ROLL [100 FEET],5 POUNDS,39.03,"3,044.34",0,0,0,42.06,"3,280.68","3,280.68",236.34
11/21/23 0:00,SPE7M524T2866,SR - SPEC-TECH Q# 1053370,N/A,5920-00-275-0498,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,32603.2,75915,5920002750498,FUSE,FUSE,715,EACH,1-2 POUNDS,5.07,"3,625.05",0,0,0,5.46,"3,903.90","3,903.90",278.85
11/21/23 0:00,SPE7M524T3044,SR - SPEC-TECH Q# 1053371,N/A,5920-01-181-2715,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,FLQ.600,75915,5920011812715,FUSE,FUSE,1;782.00,EACH,1-2 POUNDS,4.76,"8,482.32",0,0,0,5.13,"9,141.66","9,141.66",659.34
7/21/23 0:00,SPE7L324T2215,RH - 3040007098628 - sales@brownhelicopter.com - Q#2680213,N/A,3040-00-709-8628,BELL TEXTRON INC.	,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,204-040-629-005	,97499	,3040007098628,CAP;GREASE	,CAP;GREASE	,15,EACH ,0.3 lbs ,349,"5,235.00",0,0,0,392.8,"5,892.00","5,892.00",657
11/21/23 0:00,SPE7M524T2833,SR - SPEC-TECH Q# 1053374,N/A,5920-00-018-1450,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,342004H,75915,5920000181450,FUSEHOLDER,FUSEHOLDER,1;152.00,EACH,1-2 POUNDS,3.32,"3,824.64",0,0,0,3.58,"4,124.16","4,124.16",299.52
11/21/23 0:00,SPE7M524T3180,SR - SPEC-TECH Q# 1053376,N/A,5920-01-335-9526,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,JLLN100,75915,5920013359526,FUSE,FUSE,165,EACH,1-2 POUNDS,12.83,"2,116.95",0,0,0,14.08,"2,323.20","2,323.20",206.25
11/21/23 0:00,SPE7M524T3467,SR - SPEC-TECH Q# 1053378,N/A,5920-01-617-1285,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,229030,75195,5920016171285,FUSE,FUSE,139,EACH,1-2 POUNDS,1.16,161.24,0,0,0,2.24,311.36,311.36,150.12
11/21/23 0:00,SPE7M524T3769,SR - SPEC-TECH Q# 1053380,N/A,5920-01-478-3635,MERSEN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,CC1551CPGRB20.127/1,71424,5920014783635,FUSE,FUSE,56,EACH,1-2 POUNDS,58.85,"3,295.60",0,0,0,64.13,"3,591.28","3,591.28",295.68
11/21/23 0:00,SPE7M524T3272,SR - SPEC-TECH Q# 1053381,N/A,5920-01-447-7953,LITTELFUSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,CCMR-40A,75915,5920014477953,FUSE,FUSE,256,EACH,1-2 POUNDS,28.1,"7,193.60",0,0,0,30.28,"7,751.68","7,751.68",558.08
11/21/23 0:00,SPE7M524T3381,SR - SPEC-TECH Q# 1053386,N/A,5905-01-611-6931,WAGO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,60494163,65996,5905016116931,RESISTOR,RESISTOR,54,EACH,2-3 POUNDS,25.5,"1,377.00",0,0,0,28.3,"1,528.20","1,528.20",151.2
8/9/23 0:00,SPE4A724T2931,RH - 5365011024737 - opfgarza@gmail.com - Q#15887,N/A,5365-01-102-4737 ,OXNARD PRECISION FABRICATION	,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12288629-2,0DEE1	,5365011024737,SPACER;PLATE	,SPACER;PLATE	,410,EACH,1 lbs ,4.53,"1,857.30",0,0,0,5.44,"2,230.40","2,230.40",373.1
11/27/23 0:00,SPE7M924T0678,RH - 6665015656215 - Jason.Cooper@R3Safety.com,N/A,6665-01-565-6215 ,MSA INTERNATIONAL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,10116924,3GXH8,6665015656215,DETECTOR;GAS,DETECTOR;GAS,2,EACH ,5.0 lbs,"2,529.49","5,058.98",0,0,0,"4,426.61","8,853.22","8,853.22","3,794.24"
11/28/23 0:00,SPE7M824T0711,SR - CANA G AND Z INC.,N/A,5930-00-930-5016,CANA G AND Z COMPANY INC,"4 VATA Crt, Unit 28A",Aurora,Ontario,Canada,L4G 4B6,C,MS27200-1,L0RQ1,5930009305016,SWITCH,SWITCH,400,EACH,10 POUNDS,140,"56,000.00",0,0,0,150.88,"60,352.00","60,352.00","4,352.00"
